trip_id,taxi_id,trip_start_timestamp,trip_end_timestamp,trip_seconds,trip_miles,pickup_community_area,dropoff_community_area,fare,tips,tolls,extras,trip_total,payment_type,company,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude
trip_000118,taxi_2887,2021-06-28T07:00:00,2021-06-28T07:05:13.076168,313,1.2,52,3,7.71,1.31,0.0,1,10.02,Mobile,Flash Cab,42.030793292586274,-87.55549978935662,42.049215547843026,-87.3141841986069
trip_000119,taxi_4986,2021-06-04T18:00:00,2021-06-04T19:05:09.539448,3909,10.3,56,76,49.32,13.08,0.0,1,63.4,Credit Card,Chicago Taxi,41.597188252489715,-87.35358046704367,41.99748289587876,-87.8727423528846
trip_000120,taxi_2868,2021-06-08T04:00:00,2021-06-08T04:16:54.017596,1014,0.5,68,66,10.29,0.85,0.0,0,11.14,Cash,City Service,41.76065984097442,-87.28342132080229,41.93726578570174,-87.93184813120206
trip_000121,taxi_4232,2021-06-05T09:00:00,2021-06-05T09:27:19.588296,1639,4.3,23,20,22.43,5.23,0.0,0,27.66,Credit Card,Flash Cab,42.12077528434775,-87.54764098230531,41.82837184110781,-87.59901161336973
trip_000122,taxi_6295,2021-06-25T17:00:00,2021-06-25T17:36:10.597238,2170,3.6,41,20,24.0,2.6,6.5,1,34.1,Credit Card,Yellow Cab,41.831352650115825,-87.54489190397966,42.027797807490856,-87.57686419453519
trip_000123,taxi_6085,2021-06-16T00:00:00,2021-06-16T00:06:11.138048,371,0.5,60,58,6.54,2.1,0.0,2,10.64,Credit Card,Yellow Cab,41.77124255969389,-87.82033837391894,41.9367998817455,-87.26810517397348
trip_000124,taxi_9307,2021-06-04T20:00:00,2021-06-04T20:48:43.942397,2923,3.2,50,60,27.56,4.25,0.0,2,33.81,Credit Card,Chicago Taxi,42.122538886033674,-87.458863163615,41.57461362831176,-87.32276003474108
trip_000125,taxi_6267,2021-06-25T09:00:00,2021-06-25T09:08:05.169185,485,2.0,61,65,10.66,3.08,0.0,5,18.74,Cash,Yellow Cab,41.820313865409055,-87.40122655094191,42.05242630694853,-87.26409153512529
trip_000126,taxi_3827,2021-06-04T14:00:00,2021-06-04T14:07:07.930455,427,1.2,6,32,8.45,1.18,6.5,2,18.13,Credit Card,Blue Ribbon,41.864441131902105,-87.56215567494186,41.76833877581143,-87.31565056870643
trip_000127,taxi_1857,2021-06-17T12:00:00,2021-06-17T12:06:30.655307,390,1.8,43,9,9.51,2.38,0.0,1,12.89,Mobile,Yellow Cab,41.88477792745104,-87.74074863622101,41.70119747097969,-87.36874699201248
trip_000128,taxi_2335,2021-06-26T17:00:00,2021-06-26T17:06:41.818501,401,0.5,75,19,6.72,0.45,0.0,0,7.17,Mobile,City Service,42.13061790461565,-87.4912160297505,41.78517479060122,-87.57396701747875
trip_000129,taxi_7171,2021-06-04T14:00:00,2021-06-04T14:38:30.690484,2310,2.5,43,17,22.41,6.47,0.0,0,28.88,Credit Card,Yellow Cab,41.937614892440095,-87.71127490694232,41.76709685780807,-87.75992186481437
trip_000130,taxi_8967,2021-06-08T16:00:00,2021-06-08T16:06:44.632792,404,1.3,25,29,8.53,2.54,0.0,0,11.07,Cash,Flash Cab,41.59629905058053,-87.37445728905129,41.61068445820074,-87.43330022370952
trip_000131,taxi_6517,2021-06-23T11:00:00,2021-06-23T11:16:02.439750,962,1.0,17,77,11.11,2.0,6.5,0,19.61,Credit Card,Flash Cab,41.64734832725307,-87.3849239546487,42.012658688238595,-87.40276502428857
trip_000132,taxi_1715,2021-06-08T01:00:00,2021-06-08T01:17:38.825243,1058,2.4,53,47,14.85,1.69,0.0,5,21.54,Cash,Blue Ribbon,41.91635725327549,-87.44808706791082,42.020280215660904,-87.86279764453167
trip_000133,taxi_4178,2021-06-11T04:00:00,2021-06-11T04:32:24.717261,1944,4.2,48,74,24.1,4.51,0.0,0,28.61,Credit Card,Blue Ribbon,42.011663131185344,-87.42750077020007,41.851744014892546,-87.71507133861621
trip_000134,taxi_3267,2021-06-07T21:00:00,2021-06-07T21:14:23.755894,863,2.8,33,7,14.63,2.16,0.0,0,16.79,Credit Card,City Service,41.88272444725466,-87.96792821460127,42.057535366040064,-87.36906716153219
trip_000135,taxi_5469,2021-06-13T03:00:00,2021-06-13T03:10:03.698481,603,1.1,58,66,9.35,2.42,0.0,0,11.77,Cash,Blue Ribbon,41.60502814179546,-87.32159603701808,42.0400219535133,-87.3422961810256
trip_000136,taxi_7495,2021-06-02T03:00:00,2021-06-02T04:44:08.194330,6248,10.6,65,48,63.57,7.51,0.0,1,72.08,Cash,Blue Ribbon,42.146715210742975,-87.75006986126579,41.566912527316894,-87.30533927620004
trip_000137,taxi_3254,2021-06-28T17:00:00,2021-06-28T18:14:40.290266,4480,12.0,5,37,56.43,11.99,0.0,0,68.42,Credit Card,Flash Cab,42.00530469285937,-87.67471189827562,41.91920895429813,-87.32531400871738
trip_000138,taxi_3449,2021-06-01T19:00:00,2021-06-01T19:28:47.881486,1727,7.2,71,68,29.5,3.5,0.0,0,33.0,Credit Card,Yellow Cab,42.01570357958124,-87.85988781868726,41.623109007095174,-87.85924839723215
trip_000139,taxi_2029,2021-06-28T06:00:00,2021-06-28T06:22:33.391034,1353,2.0,15,64,15.72,4.06,0.0,2,21.78,Credit Card,Chicago Taxi,41.559861211323536,-87.63769941583249,41.695162880652596,-87.93513852780299
trip_000140,taxi_6780,2021-06-19T07:00:00,2021-06-19T07:24:21.519634,1461,0.8,31,74,13.48,1.78,0.0,0,15.26,Credit Card,Flash Cab,41.94862278104521,-87.98150883601019,42.13479269457133,-87.99585654167294
trip_000141,taxi_9316,2021-06-23T10:00:00,2021-06-23T10:17:27.670319,1047,3.8,71,3,17.94,0.63,0.0,2,20.57,Credit Card,Blue Ribbon,41.57612065510007,-87.74049494277811,41.7739814322605,-87.45214672674989
trip_000142,taxi_4950,2021-06-16T05:00:00,2021-06-16T05:06:37.106741,397,1.3,14,75,8.59,2.84,0.0,0,11.43,Mobile,Flash Cab,41.576601412977126,-87.61318900383385,42.03810531933365,-87.90992869835864
trip_000143,taxi_8840,2021-06-30T05:00:00,2021-06-30T05:12:24.455162,744,2.4,24,18,12.96,3.34,6.5,1,23.8,Credit Card,Blue Ribbon,41.57219027411987,-87.88872720573065,42.02466552793743,-87.34136769150552
trip_000144,taxi_7524,2021-06-14T11:00:00,2021-06-14T11:08:32.968385,512,0.5,70,61,7.37,2.41,0.0,0,9.78,Mobile,Yellow Cab,42.00197455129132,-87.89711725541288,41.764184505621216,-87.42532674641727
trip_000145,taxi_3039,2021-06-28T23:00:00,2021-06-28T23:58:58.822034,3538,5.8,48,56,36.83,5.8,0.0,0,42.63,Credit Card,Blue Ribbon,42.086782496973036,-87.74068418539146,42.13423415058919,-87.65303741877038
trip_000146,taxi_5369,2021-06-22T05:00:00,2021-06-22T05:38:16.377268,2296,0.5,11,55,17.77,5.12,0.0,0,22.89,Credit Card,Blue Ribbon,41.911471979298135,-87.39212697636809,41.877284638406785,-87.79303085742833
trip_000147,taxi_5843,2021-06-04T09:00:00,2021-06-04T10:15:04.450265,4504,8.1,40,58,47.66,9.64,6.5,0,63.8,Credit Card,Blue Ribbon,41.64998686323955,-87.69487329511914,41.81827779580215,-87.46854848343112
trip_000148,taxi_5498,2021-06-16T01:00:00,2021-06-16T01:17:38.898685,1058,0.5,8,10,10.55,1.39,0.0,2,13.94,Credit Card,City Service,41.85785161167873,-87.4500816125905,41.64599203595276,-88.02508750472796
trip_000149,taxi_1570,2021-06-26T22:00:00,2021-06-26T22:06:09.632357,369,1.1,17,9,7.96,1.63,0.0,5,14.59,Cash,City Service,41.76729034952606,-87.29042631049607,41.5694311943878,-87.92724946928584
trip_000150,taxi_8273,2021-06-20T04:00:00,2021-06-20T06:00:00,7200,12.0,10,74,72.27,13.28,0.0,0,85.55,Cash,Chicago Taxi,41.7701699691923,-87.7984916469481,41.71721385977989,-87.28158395818801
trip_000151,taxi_9176,2021-06-02T02:00:00,2021-06-02T02:34:18.339708,2058,2.8,67,50,21.57,1.12,0.0,5,27.69,Credit Card,Yellow Cab,41.7070660059525,-87.84176818308808,41.81776386744337,-87.25290791027619
trip_000152,taxi_4279,2021-06-13T04:00:00,2021-06-13T04:07:45.955613,465,1.0,16,18,8.26,1.83,0.0,5,15.09,Credit Card,Blue Ribbon,41.653593818390426,-87.47930408450895,42.148357442413825,-87.4015894253139
trip_000153,taxi_2063,2021-06-14T15:00:00,2021-06-14T15:10:11.524471,611,3.1,71,70,13.88,4.21,0.0,5,23.09,Mobile,City Service,42.060817230451875,-87.48055271679424,42.10639467403391,-87.53983998194879
trip_000154,taxi_2988,2021-06-16T10:00:00,2021-06-16T10:13:52.104555,832,2.1,26,18,12.72,1.53,0.0,2,16.25,Cash,Blue Ribbon,41.56577041608496,-87.60678285019233,41.771346699300736,-87.40707061896914
trip_000155,taxi_2412,2021-06-24T12:00:00,2021-06-24T12:19:41.532509,1181,2.2,9,40,15.09,4.59,0.0,0,19.68,Credit Card,Blue Ribbon,41.86541739289818,-87.43466835970025,42.04400363970504,-87.99099942967102
trip_000156,taxi_8372,2021-06-14T12:00:00,2021-06-14T12:43:14.124134,2594,8.4,60,67,37.38,11.98,0.0,5,54.36,Mobile,Flash Cab,42.07677609099025,-87.42578965692935,41.93387635762,-87.90442949075829
trip_000157,taxi_1907,2021-06-06T12:00:00,2021-06-06T12:46:51.310372,2811,2.6,16,67,25.6,4.06,0.0,1,30.66,Cash,City Service,41.64879424793408,-87.79187139907636,41.975599279517546,-87.77318153412651
trip_000158,taxi_5105,2021-06-23T03:00:00,2021-06-23T03:05:35.046026,335,1.8,26,71,9.37,2.71,0.0,0,12.08,Mobile,Flash Cab,41.925013416869156,-87.55845737735345,41.60605704413015,-87.53721005816081
trip_000159,taxi_3804,2021-06-26T06:00:00,2021-06-26T06:29:21.198417,1761,2.1,44,73,18.18,2.77,0.0,2,22.95,Credit Card,Yellow Cab,41.598733712936024,-87.29116251682369,42.01261342127668,-87.83827527373356
trip_000160,taxi_1496,2021-06-09T23:00:00,2021-06-09T23:05:17.581772,317,2.6,64,70,11.06,0.43,0.0,2,13.49,Mobile,City Service,41.83976689090525,-87.40624947662742,41.960994504717405,-87.81205290285621
trip_000161,taxi_3589,2021-06-04T02:00:00,2021-06-04T02:14:57.578241,897,3.3,57,54,15.84,2.68,0.0,5,23.52,Credit Card,Blue Ribbon,41.67241380813804,-87.5646717897435,41.73754949954816,-87.47530969191006
trip_000162,taxi_7070,2021-06-15T17:00:00,2021-06-15T17:13:33.723137,813,4.4,66,72,17.81,3.31,0.0,1,22.12,Credit Card,City Service,41.69504271656188,-87.95198247273284,41.8197576071974,-87.93729789199345
trip_000163,taxi_7850,2021-06-03T03:00:00,2021-06-03T03:15:06.096158,906,3.5,32,21,16.35,3.38,0.0,0,19.73,Mobile,Chicago Taxi,41.98267705729327,-87.89813271902132,41.645605447135566,-87.25322447112367
trip_000164,taxi_9148,2021-06-20T22:00:00,2021-06-20T23:04:43.428498,3883,3.1,3,12,32.8,5.76,0.0,1,39.56,Credit Card,Chicago Taxi,41.82433838531384,-87.85741708746467,41.90000646719141,-88.01107349365628
trip_000165,taxi_8710,2021-06-13T00:00:00,2021-06-13T00:17:17.504361,1037,1.7,37,69,13.16,2.79,0.0,1,16.95,Credit Card,Yellow Cab,41.80855666160853,-87.34403541526513,41.986504838015634,-87.43891458867041
trip_000166,taxi_1838,2021-06-16T14:00:00,2021-06-16T14:12:58.339239,778,0.5,73,72,8.92,2.08,0.0,0,11.0,Cash,City Service,41.88193375597269,-87.99117460020574,41.85255331747393,-87.43847670823422
trip_000167,taxi_2946,2021-06-12T22:00:00,2021-06-12T22:06:34.674366,394,0.5,17,13,6.68,1.46,6.5,2,16.64,Credit Card,City Service,42.02693833702857,-87.77873176003796,42.113369140173226,-87.44602786216576
trip_000168,taxi_7576,2021-06-09T11:00:00,2021-06-09T11:13:28.967179,808,1.2,65,6,10.72,2.75,0.0,2,15.47,Credit Card,Yellow Cab,41.632221824140515,-87.78356743571779,41.83424649023711,-87.6844091525737
trip_000169,taxi_6373,2021-06-26T20:00:00,2021-06-26T20:27:01.546900,1621,1.8,41,21,16.78,2.38,0.0,2,21.16,Credit Card,Chicago Taxi,41.99359161634416,-87.81061252597735,41.75182407129101,-87.3873684912341
trip_000170,taxi_5911,2021-06-23T17:00:00,2021-06-23T17:05:50.072655,350,0.5,61,3,6.42,0.75,6.5,1,14.67,Mobile,City Service,41.954283835483814,-87.26608157505667,41.900221285109275,-87.41259614885588
trip_000171,taxi_8775,2021-06-30T08:00:00,2021-06-30T08:08:53.774181,533,0.5,34,75,7.49,1.23,0.0,5,13.72,Credit Card,Flash Cab,41.982840067377786,-87.5831813783619,41.652307237048,-87.54677980708371
trip_000172,taxi_4968,2021-06-27T10:00:00,2021-06-27T10:14:03.577339,843,5.3,5,74,20.18,3.69,0.0,1,24.87,Credit Card,Flash Cab,41.56136242050397,-87.79904601324333,41.64085875487161,-87.49759979126519
trip_000173,taxi_8726,2021-06-18T12:00:00,2021-06-18T12:05:48.126876,348,1.6,8,18,8.9,2.46,0.0,2,13.36,Credit Card,Flash Cab,41.886532063745186,-87.25150170527561,41.83702259000604,-87.74854017905145
trip_000174,taxi_6608,2021-06-08T09:00:00,2021-06-08T09:06:42.354516,402,0.5,70,46,6.72,1.09,0.0,1,8.81,Mobile,Chicago Taxi,41.84050806101679,-87.28413008304526,41.71740383755306,-87.81120067104777
trip_000175,taxi_4396,2021-06-13T16:00:00,2021-06-13T16:37:49.122220,2269,2.3,63,41,21.68,4.91,6.5,0,33.09,Credit Card,City Service,41.88629255414173,-87.3024116885936,41.982998627156576,-87.81976849960165
trip_000176,taxi_7220,2021-06-25T11:00:00,2021-06-25T11:09:41.878837,581,0.5,51,45,7.77,0.0,0.0,5,12.77,Cash,City Service,41.57523989209964,-87.28574902585662,41.59741766160591,-87.3107922944881
trip_000177,taxi_8849,2021-06-28T23:00:00,2021-06-28T23:24:15.602201,1455,1.2,28,26,14.38,0.07,6.5,0,20.95,Credit Card,City Service,42.109814360269986,-87.49306295948254,41.63236377288055,-87.55745837246842
trip_000178,taxi_1831,2021-06-26T00:00:00,2021-06-26T00:32:31.474728,1951,4.4,68,29,24.55,5.03,0.0,0,29.58,Cash,Yellow Cab,41.6101187754272,-87.78576510121013,41.83344234422093,-87.50504641073486
trip_000179,taxi_3587,2021-06-06T20:00:00,2021-06-06T20:19:20.134935,1160,0.5,53,61,11.14,2.08,0.0,0,13.22,Credit Card,Flash Cab,42.00354663564524,-87.8202039699485,41.721249204781195,-88.0026699310068
trip_000180,taxi_4804,2021-06-04T19:00:00,2021-06-04T19:16:51.771895,1011,0.5,69,5,10.28,2.02,0.0,5,17.3,Cash,Blue Ribbon,42.0793469838989,-87.90936903396891,42.101780887110564,-87.25226255752919
trip_000181,taxi_5742,2021-06-17T22:00:00,2021-06-17T22:11:16.409534,676,0.8,5,2,8.89,1.57,0.0,1,11.46,Mobile,Chicago Taxi,41.91166977930352,-87.30723612318639,41.751025268217454,-87.68652073747457
trip_000182,taxi_9092,2021-06-28T08:00:00,2021-06-28T08:12:46.469714,766,0.5,18,65,8.85,0.83,0.0,2,11.68,Credit Card,City Service,41.665686838964284,-87.95988259118388,41.647496557523844,-87.68286842317411
trip_000183,taxi_1230,2021-06-11T23:00:00,2021-06-11T23:07:33.075724,453,1.2,44,38,8.57,2.17,0.0,5,15.74,Credit Card,Flash Cab,41.65529694830308,-87.36508279658123,42.08822565707039,-87.38840813977896
trip_000184,taxi_7567,2021-06-22T23:00:00,2021-06-22T23:27:43.959549,1663,2.8,13,24,19.16,5.72,0.0,0,24.88,Cash,Blue Ribbon,41.74416100205105,-87.85156233306628,41.70647116623927,-87.86158299775877
trip_000185,taxi_1187,2021-06-12T09:00:00,2021-06-12T09:06:49.118513,409,5.4,34,47,17.86,4.66,0.0,0,22.52,Cash,Yellow Cab,41.9506716688792,-87.67768400724646,41.64583009513654,-87.50114110408711
trip_000186,taxi_2923,2021-07-01T00:00:00,2021-07-01T00:32:21.859979,1941,1.2,38,48,17.19,2.83,6.5,0,26.52,Credit Card,Flash Cab,41.68147716056121,-87.94314497424256,41.64191133881351,-87.45181213027932
trip_000187,taxi_9998,2021-06-26T20:00:00,2021-06-26T20:11:40.514616,700,4.0,61,69,16.24,1.22,0.0,0,17.46,Cash,Flash Cab,41.95820515195164,-87.57334842757503,42.022422413893956,-87.62959467502387
trip_000188,taxi_2279,2021-06-23T12:00:00,2021-06-23T12:21:54.938065,1314,0.5,73,15,12.05,2.71,0.0,5,19.76,Credit Card,Chicago Taxi,42.09173289614389,-87.88827457682669,41.87199609495634,-87.9183702747338
trip_000189,taxi_4365,2021-06-23T04:00:00,2021-06-23T04:07:08.811606,428,0.5,75,63,6.88,0.89,0.0,1,8.77,Credit Card,Chicago Taxi,41.81728961531233,-88.0054913553391,41.62916660389266,-87.71766034092428
trip_000190,taxi_8575,2021-06-25T01:00:00,2021-06-25T01:08:30.197850,510,0.5,40,3,7.35,0.81,0.0,0,8.16,Credit Card,City Service,42.03987193555988,-87.45335641373455,41.89698675903542,-88.01376815781774
trip_000191,taxi_9866,2021-06-15T16:00:00,2021-06-15T16:08:48.482920,528,0.5,8,9,7.46,1.75,0.0,5,14.21,Credit Card,Yellow Cab,41.722254424134796,-87.90601493853944,41.63125731989366,-87.53677999986212
trip_000192,taxi_7266,2021-06-28T13:00:00,2021-06-28T14:25:46.370599,5146,8.1,58,49,51.49,5.53,0.0,1,58.02,Credit Card,Yellow Cab,41.95963821246092,-87.52056596949963,41.87358015835132,-87.52717272126505
trip_000193,taxi_9802,2021-06-15T20:00:00,2021-06-15T21:14:46.871597,4486,8.0,51,68,47.32,9.55,0.0,0,56.87,Cash,Flash Cab,42.05089296700123,-87.44505646811287,42.137094409607485,-87.67959687904418
trip_000194,taxi_7214,2021-06-24T05:00:00,2021-06-24T05:10:57.930100,657,2.1,30,32,11.81,1.2,0.0,1,14.01,Credit Card,City Service,41.64307282392226,-87.8992156390106,42.075124904774235,-87.43760805658792
trip_000195,taxi_1256,2021-06-02T08:00:00,2021-06-02T08:58:00.462114,3480,9.9,31,27,45.8,14.18,0.0,5,64.98,Credit Card,Yellow Cab,41.90636648848761,-87.69284714700112,41.95321418212333,-87.3522300657709
trip_000196,taxi_7590,2021-06-11T10:00:00,2021-06-11T10:11:34.170037,694,0.5,57,30,8.42,1.9,0.0,5,15.32,Credit Card,Flash Cab,42.002631425248374,-87.42914910282825,41.63408134506894,-87.25521324700557
trip_000197,taxi_6224,2021-06-10T23:00:00,2021-06-10T23:12:49.305376,769,1.8,74,77,11.88,0.0,0.0,5,16.88,Mobile,Flash Cab,41.73105866108652,-87.93539165266934,41.94612745428645,-87.87316580764318
trip_000198,taxi_3869,2021-06-13T19:00:00,2021-06-13T19:10:33.135100,633,1.6,55,72,10.49,1.13,0.0,0,11.62,Credit Card,Yellow Cab,42.13337414120621,-87.29673087213448,41.952805514847434,-87.42135632321559
trip_000199,taxi_7688,2021-06-14T14:00:00,2021-06-14T14:11:48.676042,708,0.5,20,39,8.51,1.71,0.0,5,15.22,Credit Card,Flash Cab,42.002649658342875,-87.67118494367023,42.059604559356025,-87.8094108649639
trip_000200,taxi_7761,2021-06-07T03:00:00,2021-06-07T03:18:07.345654,1087,0.5,54,72,10.74,1.97,0.0,1,13.71,Credit Card,Flash Cab,41.78305142928448,-87.84600348351398,41.74815779617447,-87.98674365328417
trip_000201,taxi_9775,2021-06-20T04:00:00,2021-06-20T04:13:12.460322,792,0.5,25,7,9.0,2.17,0.0,0,11.17,Mobile,Blue Ribbon,41.95420315238075,-87.56766236400874,42.07417227509372,-87.8994693648538
trip_000202,taxi_4555,2021-06-26T01:00:00,2021-06-26T01:27:52.969621,1672,3.8,62,27,21.67,6.4,6.5,5,39.57,Mobile,City Service,42.124211856316,-88.03773303501721,42.11229585792135,-87.28033795510844
trip_000203,taxi_4974,2021-06-06T00:00:00,2021-06-06T00:17:45.427973,1065,0.5,27,51,10.59,1.03,0.0,5,16.62,Cash,Chicago Taxi,41.742969005296445,-87.82355264198387,41.82975027650736,-87.53102292800392
trip_000204,taxi_9401,2021-06-14T03:00:00,2021-06-14T03:58:03.067258,3483,6.5,64,60,38.3,5.04,0.0,0,43.34,Credit Card,Blue Ribbon,42.00697738158583,-87.79381337216896,41.67187649475353,-87.79966238490385
trip_000205,taxi_3390,2021-06-02T22:00:00,2021-06-02T23:00:43.352718,3643,7.0,3,34,40.36,12.37,0.0,2,54.73,Credit Card,Chicago Taxi,41.89748575562244,-87.71593754115587,41.64144684611049,-87.78610777121771
trip_000206,taxi_9180,2021-06-17T04:00:00,2021-06-17T04:41:52.892570,2512,4.9,71,44,28.85,4.24,0.0,2,35.09,Mobile,Blue Ribbon,42.12990496035021,-87.53664443648104,41.844357349548474,-87.91541308323878
trip_000207,taxi_9954,2021-06-16T00:00:00,2021-06-16T00:09:30.215728,570,0.5,63,24,7.7,1.19,0.0,0,8.89,Credit Card,Yellow Cab,41.86436664924245,-87.37874520512405,41.594598246865814,-87.3956032713162
trip_000208,taxi_3252,2021-06-03T01:00:00,2021-06-03T01:38:42.123939,2322,4.4,30,9,26.81,9.28,0.0,0,36.09,Cash,Yellow Cab,41.681231803472635,-87.68519227282286,41.58627007134781,-87.53981712659149
trip_000209,taxi_8993,2021-06-27T07:00:00,2021-06-27T07:13:53.353682,833,0.8,3,1,10.02,2.56,6.5,1,20.08,Credit Card,Chicago Taxi,41.796803104930454,-88.0366190819179,41.98331563297543,-87.62140951766087
trip_000210,taxi_8054,2021-06-13T05:00:00,2021-06-13T05:38:55.299195,2335,0.5,23,14,18.0,1.79,0.0,0,19.79,Credit Card,Chicago Taxi,41.63933849144415,-87.89645435440671,41.86587359124013,-87.39782848742938
trip_000211,taxi_7112,2021-06-12T09:00:00,2021-06-12T09:17:25.393272,1045,3.8,52,59,18.0,2.03,0.0,1,21.03,Credit Card,Flash Cab,42.14413981898384,-87.86931419789806,41.96042497528223,-87.37170631837478
trip_000212,taxi_2531,2021-06-28T21:00:00,2021-06-28T21:18:58.323379,1138,2.6,52,49,15.63,2.54,0.0,5,23.17,Credit Card,Chicago Taxi,41.83560306007914,-87.5406015395555,41.97170709001146,-87.98385110199537
trip_000213,taxi_2562,2021-06-19T12:00:00,2021-06-19T12:14:41.198091,881,3.3,68,6,15.71,2.95,0.0,5,23.66,Cash,Flash Cab,42.09076377541475,-87.49616983003882,41.89007048819438,-87.83312395783328
trip_000214,taxi_9897,2021-06-04T04:00:00,2021-06-04T04:24:34.559165,1474,0.5,73,5,12.98,3.52,0.0,5,21.5,Cash,City Service,41.559394857115166,-87.88427350767233,41.63651493677015,-87.39344740681224
trip_000215,taxi_3661,2021-06-17T23:00:00,2021-06-17T23:07:59.972185,479,1.8,73,31,10.14,2.84,0.0,0,12.98,Credit Card,Blue Ribbon,41.95622097952601,-87.61755005519552,41.78030772844974,-87.45820386326344
trip_000216,taxi_9204,2021-06-30T09:00:00,2021-06-30T09:20:14.896630,1214,2.4,45,7,15.71,3.14,0.0,5,23.85,Credit Card,Blue Ribbon,41.6892864026368,-87.98918540274744,41.91310124592039,-87.55890781310286
trip_000217,taxi_1485,2021-06-26T09:00:00,2021-06-26T09:08:17.389584,497,0.5,35,58,7.28,0.83,0.0,1,9.11,Credit Card,Flash Cab,41.76348671862351,-87.29708572402343,41.80910876774373,-87.50624411352948
trip_000218,taxi_5839,2021-06-29T04:00:00,2021-06-29T04:32:14.841674,1934,3.4,32,10,22.11,3.13,0.0,1,26.24,Credit Card,City Service,41.64253257831931,-87.48065827617711,41.93034052917783,-87.45827576881874
trip_000219,taxi_2499,2021-06-14T12:00:00,2021-06-14T12:33:44.896459,2024,2.7,1,40,21.09,5.2,0.0,0,26.29,Credit Card,City Service,42.00680789472059,-87.96821486870941,41.60237833941307,-87.70521638721918
trip_000220,taxi_7685,2021-06-24T18:00:00,2021-06-24T18:39:26.169556,2366,3.4,14,4,24.71,2.51,0.0,2,29.22,Credit Card,City Service,41.88253188323854,-87.57246035577033,42.020663234551684,-87.35902545818546
trip_000221,taxi_7353,2021-06-01T12:00:00,2021-06-01T12:36:55.206436,2215,2.8,11,72,22.56,3.06,0.0,0,25.62,Cash,Chicago Taxi,41.862662718458104,-87.50174720656436,41.6517010471471,-87.83486482917588
trip_000222,taxi_2036,2021-06-12T10:00:00,2021-06-12T10:30:37.251717,1837,4.8,22,56,24.77,7.14,0.0,1,32.91,Mobile,Blue Ribbon,41.72985135235294,-87.42386670066762,41.766674947373716,-87.29462216349489
trip_000223,taxi_4203,2021-06-27T16:00:00,2021-06-27T16:28:40.802051,1720,0.5,59,14,14.41,2.92,0.0,1,18.33,Cash,City Service,41.55406042165529,-87.73344641725888,42.05496803203311,-87.74608803508237
